Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
461,2024-02-09,CUST461,Female,34,Beauty,4,500,2000
462,2024-11-11,CUST462,Male,47,Beauty,2,50,100
463,2024-01-04,CUST463,Female,39,Electronics,4,50,200
464,2024-08-13,CUST464,Female,45,Electronics,2,50,100
465,2024-06-13,CUST465,Male,48,Clothing,2,300,600
466,2024-06-12,CUST466,Female,62,Electronics,4,500,2000
467,2024-05-04,CUST467,Female,42,Clothing,4,50,200
468,2024-02-28,CUST468,Male,55,Electronics,2,500,1000
469,2024-01-14,CUST469,Female,63,Beauty,4,50,200
470,2024-12-20,CUST470,Male,44,Electronics,4,30,120
471,2024-11-20,CUST471,Female,33,Clothing,2,300,600
472,2024-07-12,CUST472,Male,46,Electronics,4,500,2000
473,2024-07-24,CUST473,Female,52,Beauty,3,500,1500
474,2024-10-31,CUST474,Male,24,Beauty,3,30,90
475,2024-11-27,CUST475,Male,54,Electronics,4,50,200
476,2024-08-08,CUST476,Male,18,Beauty,3,30,90
477,2024-09-18,CUST477,Male,46,Clothing,4,300,1200
478,2024-12-13,CUST478,Male,40,Beauty,4,25,100
479,2024-05-31,CUST479,Female,23,Beauty,2,50,100
480,2024-06-08,CUST480,Female,47,Beauty,4,50,200
481,2024-08-31,CUST481,Male,46,Electronics,4,50,200
482,2024-02-04,CUST482,Female,20,Electronics,1,25,25
483,2024-06-24,CUST483,Male,61,Beauty,2,500,1000
484,2024-03-30,CUST484,Male,39,Electronics,4,300,1200
485,2024-04-28,CUST485,Female,58,Beauty,2,300,600
486,2024-07-21,CUST486,Male,57,Beauty,4,500,2000
487,2024-08-07,CUST487,Female,18,Electronics,2,30,60
488,2024-05-22,CUST488,Male,54,Beauty,2,50,100
489,2024-06-15,CUST489,Male,47,Beauty,3,300,900
490,2024-09-27,CUST490,Female,56,Clothing,4,500,2000
491,2024-02-28,CUST491,Female,40,Clothing,2,50,100
492,2024-11-10,CUST492,Male,61,Beauty,3,25,75
493,2024-05-02,CUST493,Female,25,Beauty,3,30,90
494,2024-09-18,CUST494,Female,44,Electronics,2,500,1000
495,2024-07-15,CUST495,Female,29,Clothing,2,500,1000
496,2024-03-26,CUST496,Female,36,Beauty,2,50,100
497,2024-08-18,CUST497,Male,40,Beauty,4,30,120
498,2024-04-09,CUST498,Female,53,Electronics,4,300,1200
499,2024-12-16,CUST499,Female,44,Electronics,4,300,1200
500,2024-03-26,CUST500,Male,54,Beauty,2,50,100
501,2024-01-17,CUST501,Female,32,Electronics,3,30,90
502,2024-08-22,CUST502,Female,53,Electronics,1,500,500
503,2024-02-28,CUST503,Female,52,Clothing,1,300,300
504,2024-10-06,CUST504,Male,45,Beauty,2,50,100
505,2024-01-17,CUST505,Female,34,Clothing,1,300,300
506,2024-03-01,CUST506,Male,31,Electronics,3,500,1500
507,2024-11-19,CUST507,Female,28,Electronics,2,30,60
508,2024-04-15,CUST508,Male,54,Clothing,3,500,1500
509,2024-10-02,CUST509,Male,38,Electronics,3,50,150
510,2024-10-20,CUST510,Female,50,Electronics,1,30,30
511,2024-07-29,CUST511,Male,35,Electronics,2,30,60
512,2024-05-07,CUST512,Male,63,Clothing,2,300,600
513,2024-09-07,CUST513,Male,54,Electronics,3,300,900
514,2024-07-11,CUST514,Female,22,Electronics,1,300,300
515,2024-09-20,CUST515,Female,62,Clothing,4,300,1200
516,2024-06-16,CUST516,Male,64,Beauty,4,50,200
517,2024-02-02,CUST517,Female,31,Clothing,2,300,600
518,2024-05-17,CUST518,Female,36,Clothing,2,500,1000
519,2024-09-05,CUST519,Female,61,Beauty,1,25,25
520,2024-11-16,CUST520,Female,19,Beauty,2,300,600
521,2024-08-21,CUST521,Male,45,Beauty,2,50,100
522,2024-03-22,CUST522,Female,23,Electronics,3,50,150
523,2024-02-12,CUST523,Female,60,Electronics,2,25,50
524,2024-07-21,CUST524,Female,64,Electronics,2,300,600
525,2024-12-01,CUST525,Male,63,Beauty,1,30,30
526,2024-09-01,CUST526,Male,26,Electronics,2,500,1000
527,2024-12-14,CUST527,Female,18,Beauty,3,25,75
528,2024-08-04,CUST528,Male,48,Beauty,2,300,600
529,2024-02-15,CUST529,Male,24,Clothing,3,50,150
530,2024-03-11,CUST530,Female,26,Electronics,2,25,50
531,2024-09-28,CUST531,Male,57,Electronics,2,300,600
532,2024-06-28,CUST532,Male,58,Electronics,2,300,600
533,2024-11-11,CUST533,Female,31,Beauty,1,30,30
534,2024-03-04,CUST534,Female,40,Clothing,3,30,90
535,2024-05-06,CUST535,Female,59,Beauty,2,500,1000
536,2024-11-03,CUST536,Female,62,Beauty,3,30,90
537,2024-09-22,CUST537,Male,43,Clothing,1,30,30
538,2024-09-10,CUST538,Female,25,Beauty,4,500,2000
539,2024-02-06,CUST539,Male,41,Clothing,2,300,600
540,2024-10-18,CUST540,Female,41,Electronics,2,300,600
541,2024-02-07,CUST541,Male,55,Beauty,1,50,50
542,2024-04-20,CUST542,Male,21,Clothing,3,500,1500
543,2024-07-31,CUST543,Female,62,Clothing,1,500,500
544,2024-10-02,CUST544,Male,35,Beauty,3,25,75
545,2024-09-18,CUST545,Male,27,Electronics,3,300,900
546,2024-10-27,CUST546,Male,37,Electronics,4,30,120
547,2024-01-30,CUST547,Male,23,Clothing,1,300,300
548,2024-11-09,CUST548,Male,37,Electronics,2,25,50
549,2024-01-07,CUST549,Male,62,Beauty,2,300,600
550,2024-06-26,CUST550,Female,28,Clothing,2,50,100
551,2024-03-01,CUST551,Male,39,Clothing,3,500,1500
552,2024-02-02,CUST552,Female,63,Electronics,1,300,300
553,2024-08-21,CUST553,Female,21,Clothing,2,50,100
554,2024-03-21,CUST554,Female,24,Electronics,1,30,30
555,2024-09-17,CUST555,Male,20,Beauty,2,25,50
556,2024-08-29,CUST556,Female,42,Beauty,2,25,50
557,2024-10-10,CUST557,Female,32,Clothing,2,300,600
558,2024-06-12,CUST558,Female,22,Electronics,3,25,75
559,2024-09-14,CUST559,Male,29,Beauty,1,300,300
560,2024-02-05,CUST560,Female,36,Clothing,3,25,75
561,2024-10-10,CUST561,Female,18,Clothing,2,50,100
562,2024-10-15,CUST562,Female,57,Beauty,4,50,200
563,2024-10-29,CUST563,Female,30,Electronics,2,30,60
564,2024-01-04,CUST564,Female,19,Beauty,3,25,75
565,2024-06-20,CUST565,Male,60,Clothing,3,25,75
566,2024-04-15,CUST566,Male,44,Clothing,1,30,30
567,2024-12-30,CUST567,Female,23,Beauty,2,500,1000
568,2024-07-30,CUST568,Female,47,Electronics,1,500,500
569,2024-02-18,CUST569,Male,58,Clothing,1,500,500
570,2024-10-17,CUST570,Male,45,Electronics,2,30,60
571,2024-05-29,CUST571,Female,38,Clothing,3,50,150
572,2024-08-19,CUST572,Female,32,Beauty,2,30,60
573,2024-10-26,CUST573,Male,27,Beauty,2,300,600
574,2024-08-26,CUST574,Female,44,Beauty,3,30,90
575,2024-08-19,CUST575,Female,47,Clothing,1,25,25
576,2024-03-21,CUST576,Female,63,Electronics,1,30,30
577,2024-06-16,CUST577,Male,23,Electronics,2,50,100
578,2024-07-21,CUST578,Male,61,Clothing,3,30,90
579,2024-01-16,CUST579,Female,46,Electronics,2,25,50
580,2024-08-24,CUST580,Male,26,Beauty,1,25,25
581,2024-04-23,CUST581,Male,30,Clothing,3,25,75
582,2024-10-25,CUST582,Female,22,Beauty,1,30,30
583,2024-11-26,CUST583,Female,26,Beauty,3,25,75
584,2024-01-22,CUST584,Female,21,Beauty,4,300,1200
585,2024-09-11,CUST585,Male,42,Electronics,4,30,120
586,2024-06-30,CUST586,Male,29,Clothing,3,300,900
587,2024-03-17,CUST587,Male,57,Electronics,2,50,100
588,2024-09-12,CUST588,Female,53,Clothing,1,25,25
589,2024-05-23,CUST589,Female,26,Clothing,2,500,1000
590,2024-05-07,CUST590,Male,42,Electronics,3,300,900
591,2024-10-05,CUST591,Female,40,Electronics,3,300,900
592,2024-05-18,CUST592,Male,19,Clothing,2,25,50
593,2024-05-23,CUST593,Male,48,Electronics,3,500,1500
594,2024-04-29,CUST594,Male,24,Beauty,2,50,100
595,2024-09-30,CUST595,Male,32,Electronics,4,50,200
596,2024-03-29,CUST596,Male,33,Electronics,3,50,150
597,2024-10-29,CUST597,Male,63,Electronics,3,500,1500
598,2024-10-15,CUST598,Male,54,Beauty,4,500,2000
599,2024-06-07,CUST599,Male,49,Beauty,1,25,25
600,2024-04-29,CUST600,Male,19,Electronics,4,25,100
601,2024-06-18,CUST601,Male,26,Clothing,2,50,100
602,2024-01-31,CUST602,Male,27,Electronics,2,25,50
603,2024-09-26,CUST603,Female,22,Clothing,4,500,2000
604,2024-02-21,CUST604,Female,37,Clothing,2,30,60
605,2024-08-11,CUST605,Female,59,Clothing,2,500,1000
606,2024-12-21,CUST606,Female,32,Electronics,2,300,600
607,2024-06-06,CUST607,Female,26,Beauty,1,500,500
608,2024-07-19,CUST608,Male,29,Electronics,3,500,1500
609,2024-04-23,CUST609,Male,49,Beauty,3,25,75
610,2024-05-01,CUST610,Female,38,Beauty,1,50,50
611,2024-08-16,CUST611,Male,34,Beauty,2,25,50
612,2024-06-28,CUST612,Female,24,Electronics,1,25,25
613,2024-07-16,CUST613,Female,64,Clothing,2,300,600
614,2024-09-09,CUST614,Female,40,Electronics,4,25,100
615,2024-09-02,CUST615,Male,28,Clothing,1,25,25
616,2024-05-30,CUST616,Male,38,Clothing,1,25,25
617,2024-06-24,CUST617,Male,42,Beauty,1,500,500
618,2024-02-17,CUST618,Female,56,Electronics,4,25,100
619,2024-08-08,CUST619,Male,56,Clothing,2,25,50
620,2024-02-21,CUST620,Female,31,Beauty,4,500,2000
621,2024-10-03,CUST621,Female,60,Clothing,3,30,90
622,2024-02-19,CUST622,Male,43,Electronics,4,30,120
623,2024-01-28,CUST623,Female,18,Clothing,1,50,50
624,2024-12-04,CUST624,Female,30,Beauty,1,30,30
625,2024-03-28,CUST625,Female,23,Clothing,1,50,50
626,2024-07-22,CUST626,Female,49,Electronics,3,25,75
627,2024-11-24,CUST627,Female,29,Clothing,4,50,200
628,2024-04-05,CUST628,Female,20,Clothing,4,300,1200
629,2024-05-14,CUST629,Male,35,Electronics,1,30,30
630,2024-12-22,CUST630,Male,23,Electronics,3,500,1500
631,2024-07-30,CUST631,Male,53,Beauty,4,500,2000
632,2024-08-02,CUST632,Female,54,Beauty,4,50,200
633,2024-02-10,CUST633,Female,63,Beauty,2,25,50
634,2024-08-17,CUST634,Male,28,Beauty,2,30,60
635,2024-01-22,CUST635,Female,23,Electronics,4,30,120
636,2024-11-17,CUST636,Male,56,Clothing,3,25,75
637,2024-02-14,CUST637,Female,53,Clothing,3,50,150
638,2024-09-23,CUST638,Female,18,Electronics,4,25,100
639,2024-07-31,CUST639,Male,27,Electronics,1,25,25
640,2024-10-15,CUST640,Male,36,Electronics,3,300,900
641,2024-05-15,CUST641,Female,59,Clothing,4,25,100
642,2024-03-29,CUST642,Female,43,Beauty,4,25,100
643,2024-07-21,CUST643,Female,62,Beauty,1,300,300
644,2024-05-17,CUST644,Female,19,Clothing,3,50,150
645,2024-05-23,CUST645,Female,62,Electronics,1,30,30
646,2024-03-09,CUST646,Female,46,Clothing,3,300,900
647,2024-11-05,CUST647,Male,30,Clothing,2,300,600
648,2024-09-05,CUST648,Female,21,Electronics,2,25,50
649,2024-06-08,CUST649,Female,26,Electronics,1,30,30
650,2024-04-08,CUST650,Male,21,Beauty,1,300,300
651,2024-01-26,CUST651,Female,63,Beauty,3,50,150
652,2024-08-25,CUST652,Female,58,Beauty,1,30,30
653,2024-07-09,CUST653,Female,56,Clothing,2,300,600
654,2024-10-27,CUST654,Female,40,Beauty,3,25,75
655,2024-05-25,CUST655,Male,42,Beauty,2,500,1000
656,2024-04-19,CUST656,Male,59,Beauty,2,50,100
657,2024-11-29,CUST657,Female,50,Beauty,1,300,300
658,2024-03-08,CUST658,Male,56,Beauty,2,50,100
659,2024-11-07,CUST659,Female,63,Electronics,3,300,900
660,2024-07-11,CUST660,Female,47,Clothing,2,300,600
661,2024-06-03,CUST661,Female,55,Beauty,1,500,500
662,2024-12-05,CUST662,Female,53,Electronics,3,50,150
663,2024-12-16,CUST663,Male,48,Beauty,3,50,150
664,2024-11-23,CUST664,Female,35,Clothing,3,30,90
665,2024-03-17,CUST665,Male,21,Electronics,4,50,200
666,2024-12-14,CUST666,Male,64,Beauty,4,50,200
667,2024-05-12,CUST667,Female,43,Clothing,1,500,500
668,2024-12-28,CUST668,Male,39,Electronics,2,500,1000
669,2024-11-22,CUST669,Female,60,Clothing,3,30,90
670,2024-12-02,CUST670,Male,36,Beauty,4,30,120
671,2024-05-12,CUST671,Male,61,Clothing,1,30,30
672,2024-06-30,CUST672,Male,37,Clothing,3,50,150
673,2024-05-13,CUST673,Female,47,Beauty,4,25,100
674,2024-11-20,CUST674,Male,48,Beauty,1,300,300
675,2024-09-28,CUST675,Female,44,Beauty,2,30,60
676,2024-04-12,CUST676,Female,44,Electronics,4,30,120
677,2024-06-10,CUST677,Male,23,Clothing,3,30,90
678,2024-06-09,CUST678,Male,18,Clothing,3,30,90
679,2024-03-27,CUST679,Male,49,Beauty,2,500,1000
680,2024-08-10,CUST680,Female,43,Clothing,4,300,1200
681,2024-01-03,CUST681,Male,52,Beauty,3,25,75
682,2024-06-13,CUST682,Male,19,Electronics,1,30,30
683,2024-04-25,CUST683,Female,37,Beauty,1,300,300
684,2024-09-14,CUST684,Female,28,Beauty,1,50,50
685,2024-05-28,CUST685,Female,64,Electronics,3,300,900
686,2024-12-17,CUST686,Male,39,Clothing,3,30,90
687,2024-03-25,CUST687,Female,19,Beauty,2,30,60
688,2024-04-18,CUST688,Male,55,Electronics,2,25,50
689,2024-07-06,CUST689,Male,42,Electronics,3,500,1500
690,2024-11-15,CUST690,Male,56,Beauty,1,25,25
691,2024-01-25,CUST691,Male,44,Clothing,4,25,100
692,2024-10-07,CUST692,Female,48,Electronics,2,30,60
693,2024-12-21,CUST693,Male,37,Clothing,1,500,500
694,2024-05-18,CUST694,Male,44,Beauty,1,50,50
695,2024-02-28,CUST695,Male,49,Beauty,2,50,100
696,2024-09-24,CUST696,Male,40,Electronics,4,50,200
697,2024-03-23,CUST697,Male,53,Clothing,2,300,600
698,2024-06-18,CUST698,Male,18,Beauty,1,25,25
699,2024-10-20,CUST699,Female,27,Beauty,1,25,25
700,2024-05-11,CUST700,Male,47,Clothing,3,300,900
701,2024-01-26,CUST701,Male,29,Beauty,3,50,150
702,2024-12-12,CUST702,Female,45,Electronics,1,25,25
703,2024-01-24,CUST703,Male,26,Electronics,2,50,100
704,2024-07-02,CUST704,Female,57,Clothing,1,50,50
705,2024-06-24,CUST705,Male,25,Clothing,4,300,1200
706,2024-05-19,CUST706,Female,62,Clothing,4,30,120
707,2024-02-27,CUST707,Male,62,Electronics,1,30,30
708,2024-02-23,CUST708,Female,55,Clothing,4,30,120
709,2024-11-08,CUST709,Female,40,Electronics,1,30,30
710,2024-09-04,CUST710,Female,25,Clothing,4,25,100
711,2024-02-02,CUST711,Female,59,Clothing,1,500,500
712,2024-10-22,CUST712,Male,60,Clothing,1,300,300
713,2024-12-04,CUST713,Male,48,Clothing,4,30,120
714,2024-10-12,CUST714,Male,18,Electronics,2,500,1000
715,2024-08-28,CUST715,Female,28,Beauty,4,50,200
716,2024-05-03,CUST716,Female,35,Beauty,2,500,1000
717,2024-11-25,CUST717,Female,43,Beauty,1,300,300
718,2024-08-15,CUST718,Female,23,Clothing,4,50,200
719,2024-03-01,CUST719,Female,59,Beauty,1,300,300
720,2024-07-30,CUST720,Male,53,Electronics,1,25,25
721,2024-11-05,CUST721,Female,50,Electronics,2,300,600
722,2024-06-23,CUST722,Female,21,Beauty,4,50,200
723,2024-10-13,CUST723,Female,63,Electronics,3,300,900
724,2024-02-28,CUST724,Male,60,Beauty,1,50,50
725,2024-06-30,CUST725,Female,53,Electronics,3,25,75
726,2024-01-24,CUST726,Male,49,Beauty,4,25,100
727,2024-05-10,CUST727,Male,30,Beauty,4,30,120
728,2024-08-22,CUST728,Male,63,Clothing,1,300,300
729,2024-01-24,CUST729,Male,46,Clothing,2,300,600
730,2024-01-03,CUST730,Male,53,Clothing,4,500,2000
731,2024-03-31,CUST731,Male,64,Beauty,1,300,300
732,2024-12-02,CUST732,Female,50,Clothing,4,500,2000
733,2024-12-20,CUST733,Male,35,Clothing,3,50,150
734,2024-08-19,CUST734,Male,26,Clothing,3,500,1500
735,2024-06-09,CUST735,Male,30,Beauty,3,50,150
736,2024-12-10,CUST736,Male,63,Electronics,2,500,1000
737,2024-10-04,CUST737,Female,63,Beauty,3,500,1500
738,2024-09-02,CUST738,Female,61,Electronics,3,300,900
739,2024-01-07,CUST739,Male,19,Clothing,2,25,50
740,2024-12-09,CUST740,Male,30,Clothing,2,50,100
741,2024-12-15,CUST741,Female,27,Beauty,3,30,90
742,2024-10-04,CUST742,Male,40,Clothing,1,500,500
743,2024-12-11,CUST743,Male,59,Electronics,4,30,120
744,2024-09-18,CUST744,Female,62,Electronics,1,300,300
745,2024-07-17,CUST745,Female,61,Clothing,1,25,25
746,2024-05-08,CUST746,Male,57,Clothing,2,50,100
747,2024-10-28,CUST747,Male,64,Beauty,3,300,900
748,2024-03-31,CUST748,Male,29,Beauty,1,300,300
749,2024-01-21,CUST749,Female,35,Electronics,3,30,90
750,2024-03-23,CUST750,Female,18,Clothing,4,30,120
751,2024-01-21,CUST751,Male,38,Electronics,1,500,500
752,2024-12-04,CUST752,Female,49,Electronics,3,25,75
753,2024-12-28,CUST753,Female,51,Beauty,2,500,1000
754,2024-02-04,CUST754,Male,44,Electronics,4,25,100
755,2024-06-27,CUST755,Male,31,Electronics,3,50,150
756,2024-07-03,CUST756,Female,31,Electronics,4,500,2000
757,2024-11-28,CUST757,Male,25,Electronics,3,300,900
758,2024-05-03,CUST758,Male,20,Electronics,3,300,900
759,2024-02-28,CUST759,Female,34,Electronics,3,25,75
760,2024-09-21,CUST760,Female,50,Electronics,4,300,1200
761,2024-01-23,CUST761,Female,59,Beauty,3,500,1500
762,2024-02-12,CUST762,Male,28,Electronics,1,25,25
763,2024-04-17,CUST763,Male,61,Clothing,1,30,30
764,2024-10-02,CUST764,Female,59,Beauty,2,25,50
765,2024-08-23,CUST765,Female,20,Beauty,1,25,25
766,2024-04-01,CUST766,Female,53,Beauty,2,50,100
767,2024-07-27,CUST767,Female,46,Electronics,4,300,1200
768,2024-06-10,CUST768,Male,42,Electronics,1,500,500
769,2024-01-04,CUST769,Male,55,Beauty,1,50,50
770,2024-09-14,CUST770,Male,36,Electronics,3,500,1500
771,2024-02-14,CUST771,Female,46,Clothing,4,25,100
772,2024-08-30,CUST772,Male,52,Beauty,2,300,600
773,2024-10-06,CUST773,Female,58,Beauty,3,50,150
774,2024-01-06,CUST774,Male,25,Beauty,1,500,500
775,2024-11-01,CUST775,Female,52,Electronics,1,50,50
776,2024-04-17,CUST776,Female,31,Clothing,2,30,60
777,2024-04-04,CUST777,Male,57,Clothing,2,25,50
778,2024-04-02,CUST778,Male,53,Clothing,1,50,50
779,2024-12-09,CUST779,Male,34,Beauty,2,500,1000
780,2024-09-06,CUST780,Female,40,Beauty,2,25,50
781,2024-05-25,CUST781,Male,30,Clothing,4,300,1200
782,2024-06-17,CUST782,Female,62,Electronics,2,500,1000
783,2024-10-17,CUST783,Female,38,Clothing,2,25,50
784,2024-06-09,CUST784,Male,32,Electronics,4,50,200
785,2024-07-03,CUST785,Male,61,Electronics,3,300,900
786,2024-08-24,CUST786,Female,40,Clothing,4,500,2000
787,2024-02-25,CUST787,Male,59,Electronics,1,50,50
788,2024-03-12,CUST788,Male,34,Electronics,1,25,25
789,2024-01-10,CUST789,Male,55,Electronics,4,500,2000
790,2024-04-18,CUST790,Male,53,Clothing,4,30,120
791,2024-07-06,CUST791,Female,32,Electronics,3,30,90
792,2024-08-25,CUST792,Male,43,Clothing,1,30,30
793,2024-11-10,CUST793,Male,50,Beauty,4,30,120
794,2024-04-01,CUST794,Male,64,Clothing,3,25,75
795,2024-04-22,CUST795,Female,32,Beauty,3,50,150
796,2024-04-29,CUST796,Male,60,Beauty,3,300,900
797,2024-08-28,CUST797,Female,20,Beauty,3,25,75
798,2024-12-26,CUST798,Female,34,Electronics,2,300,600
799,2024-11-30,CUST799,Female,41,Electronics,1,500,500
800,2024-05-08,CUST800,Female,32,Electronics,4,50,200
801,2024-06-25,CUST801,Female,48,Electronics,1,500,500
802,2024-03-12,CUST802,Female,28,Beauty,1,500,500
803,2024-11-25,CUST803,Female,31,Beauty,2,30,60
804,2024-07-04,CUST804,Male,60,Beauty,4,50,200
805,2024-02-28,CUST805,Female,61,Clothing,4,30,120
806,2024-10-29,CUST806,Male,59,Clothing,1,30,30
807,2024-01-23,CUST807,Male,54,Electronics,2,30,60
808,2024-11-18,CUST808,Male,54,Beauty,1,30,30
809,2024-05-12,CUST809,Male,51,Clothing,1,50,50
810,2024-02-13,CUST810,Male,46,Electronics,4,300,1200
811,2024-03-28,CUST811,Male,44,Electronics,2,500,1000
812,2024-04-03,CUST812,Female,28,Electronics,3,300,900
813,2024-11-01,CUST813,Male,32,Clothing,4,30,120
814,2024-02-25,CUST814,Male,30,Electronics,4,30,120
815,2024-11-06,CUST815,Male,29,Clothing,1,500,500
816,2024-09-14,CUST816,Male,23,Clothing,2,500,1000
817,2024-10-03,CUST817,Male,61,Electronics,4,500,2000
818,2024-08-03,CUST818,Female,20,Electronics,4,30,120
819,2024-09-03,CUST819,Female,40,Electronics,1,300,300
820,2024-03-09,CUST820,Female,48,Beauty,1,50,50
821,2024-11-02,CUST821,Female,34,Beauty,1,25,25
822,2024-10-22,CUST822,Male,51,Beauty,4,30,120
823,2024-12-18,CUST823,Female,44,Clothing,1,30,30
824,2024-08-06,CUST824,Female,34,Electronics,4,500,2000
825,2024-07-06,CUST825,Female,61,Clothing,2,300,600
826,2024-10-09,CUST826,Female,29,Clothing,4,50,200
827,2024-06-06,CUST827,Female,63,Clothing,2,25,50
828,2024-04-27,CUST828,Female,62,Beauty,1,30,30
829,2024-09-17,CUST829,Female,39,Electronics,1,30,30
830,2024-07-18,CUST830,Male,23,Beauty,4,500,2000
831,2024-08-10,CUST831,Male,22,Clothing,2,50,100
832,2024-02-10,CUST832,Male,64,Clothing,4,500,2000
833,2024-12-01,CUST833,Female,63,Electronics,1,30,30
834,2024-11-23,CUST834,Female,46,Beauty,2,500,1000
835,2024-05-26,CUST835,Male,20,Electronics,2,500,1000
836,2024-03-27,CUST836,Male,41,Beauty,1,30,30
837,2024-02-14,CUST837,Female,43,Clothing,4,300,1200
838,2024-10-27,CUST838,Male,51,Beauty,1,25,25
839,2024-10-08,CUST839,Female,64,Electronics,3,50,150
840,2024-05-21,CUST840,Male,56,Beauty,4,300,1200
841,2024-10-21,CUST841,Male,34,Beauty,4,500,2000
842,2024-02-24,CUST842,Male,50,Clothing,3,25,75
843,2024-09-19,CUST843,Female,52,Electronics,3,300,900
844,2024-07-12,CUST844,Female,33,Clothing,4,300,1200
845,2024-10-27,CUST845,Male,48,Beauty,3,25,75
846,2024-07-14,CUST846,Male,61,Electronics,2,50,100
847,2024-07-30,CUST847,Female,51,Electronics,1,50,50
848,2024-05-07,CUST848,Female,23,Clothing,3,25,75
849,2024-10-10,CUST849,Male,48,Clothing,3,30,90
850,2024-10-20,CUST850,Female,29,Electronics,2,300,600
851,2024-04-12,CUST851,Male,33,Clothing,2,30,60
852,2024-04-13,CUST852,Male,57,Clothing,2,25,50
853,2024-03-02,CUST853,Male,61,Electronics,4,500,2000
854,2024-01-04,CUST854,Male,48,Clothing,3,300,900
855,2024-10-21,CUST855,Female,49,Beauty,3,300,900
856,2024-04-23,CUST856,Male,21,Electronics,4,300,1200
857,2024-10-03,CUST857,Male,50,Clothing,4,30,120
858,2024-08-22,CUST858,Male,62,Electronics,4,50,200
859,2024-12-18,CUST859,Male,18,Electronics,2,300,600
860,2024-10-24,CUST860,Male,38,Clothing,3,30,90
861,2024-10-07,CUST861,Female,33,Clothing,4,500,2000
862,2024-06-24,CUST862,Female,29,Clothing,4,30,120
863,2024-08-02,CUST863,Female,41,Clothing,3,300,900
864,2024-04-02,CUST864,Male,54,Electronics,2,25,50
865,2024-05-18,CUST865,Male,53,Clothing,4,30,120
866,2024-03-15,CUST866,Male,48,Beauty,2,300,600
867,2024-09-12,CUST867,Male,58,Electronics,3,300,900
868,2024-06-02,CUST868,Female,53,Electronics,1,300,300
869,2024-02-20,CUST869,Male,21,Beauty,3,300,900
870,2024-11-18,CUST870,Male,46,Electronics,3,50,150
871,2024-07-03,CUST871,Female,53,Electronics,3,50,150
872,2024-01-11,CUST872,Female,25,Clothing,2,500,1000
873,2024-10-21,CUST873,Male,36,Clothing,3,500,1500
874,2024-09-06,CUST874,Female,23,Clothing,3,300,900
875,2024-11-19,CUST875,Male,28,Electronics,3,300,900
876,2024-11-19,CUST876,Female,22,Beauty,2,50,100
877,2024-04-26,CUST877,Female,38,Electronics,3,50,150
878,2024-11-05,CUST878,Female,35,Clothing,3,500,1500
879,2024-09-23,CUST879,Female,44,Beauty,2,25,50
880,2024-03-05,CUST880,Male,60,Clothing,1,30,30
881,2024-03-26,CUST881,Female,24,Beauty,1,300,300
882,2024-10-07,CUST882,Male,19,Clothing,1,25,25
883,2024-05-14,CUST883,Male,23,Electronics,4,50,200
884,2024-04-27,CUST884,Male,36,Clothing,2,30,60
885,2024-09-26,CUST885,Male,19,Beauty,3,50,150
886,2024-08-31,CUST886,Female,52,Clothing,4,30,120
887,2024-12-23,CUST887,Male,55,Electronics,4,500,2000
888,2024-08-10,CUST888,Female,40,Clothing,2,25,50
889,2024-08-14,CUST889,Female,41,Clothing,3,30,90
890,2024-06-04,CUST890,Male,18,Electronics,2,50,100
891,2024-05-26,CUST891,Female,52,Beauty,4,300,1200
892,2024-06-02,CUST892,Male,45,Clothing,2,25,50
893,2024-10-07,CUST893,Female,30,Clothing,4,300,1200
894,2024-05-07,CUST894,Male,63,Electronics,4,300,1200
895,2024-04-22,CUST895,Female,23,Clothing,2,500,1000
896,2024-11-09,CUST896,Female,36,Electronics,3,300,900
897,2024-04-06,CUST897,Male,29,Beauty,3,25,75
898,2024-11-22,CUST898,Female,57,Clothing,3,500,1500
899,2024-09-08,CUST899,Male,38,Beauty,2,25,50
900,2024-09-30,CUST900,Male,29,Beauty,3,50,150
901,2024-03-05,CUST901,Female,64,Beauty,2,25,50
902,2024-03-18,CUST902,Male,49,Beauty,3,300,900
903,2024-06-08,CUST903,Female,41,Clothing,1,50,50
904,2024-02-11,CUST904,Male,21,Clothing,4,25,100
905,2024-10-05,CUST905,Female,29,Beauty,3,300,900
906,2024-01-07,CUST906,Male,63,Beauty,4,300,1200
907,2024-05-06,CUST907,Male,30,Clothing,1,500,500
908,2024-12-06,CUST908,Male,48,Clothing,3,50,150
909,2024-03-22,CUST909,Male,53,Electronics,1,50,50
910,2024-09-03,CUST910,Female,30,Clothing,1,30,30
911,2024-02-27,CUST911,Male,58,Clothing,3,25,75
912,2024-03-26,CUST912,Female,55,Beauty,4,30,120
913,2024-01-05,CUST913,Male,55,Electronics,4,500,2000
914,2024-03-20,CUST914,Female,23,Beauty,2,300,600
915,2024-02-16,CUST915,Female,58,Beauty,1,50,50
916,2024-11-26,CUST916,Male,62,Electronics,1,30,30
917,2024-09-06,CUST917,Male,38,Electronics,3,300,900
918,2024-04-08,CUST918,Male,62,Clothing,3,30,90
919,2024-05-08,CUST919,Male,49,Electronics,4,500,2000
920,2024-05-30,CUST920,Female,30,Electronics,2,500,1000
921,2024-06-27,CUST921,Female,64,Clothing,3,500,1500
922,2024-10-10,CUST922,Male,22,Electronics,2,300,600
